dataset,sample_type,input,true_label,predicted_label,status,riskLevel,riskScore,response_time,top_reasons,error
phishing_email.csv,messages,enron hpl actuals june 15 2000 teco tap 115 000 hpl iferc 10 000 enron texoma 0 ls hpl lsk 30 000 enron,0,0,Legitimate,Low,0,0.12182354927062988,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron hpl actuals 10 19 00 october 19 2000 teco tap 30 000 enron 120 000 hpl gas daily,0,0,Legitimate,Low,0,0.12405037879943848,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl nom april 19 2001 see attached file hplno 419 xls hplno 419 xls,0,0,Legitimate,Low,0,0.1391890048980713,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.31% | Low phishing probability according to BERT model",
phishing_email.csv,messages,whats word order prescr iption adams gettysburg pertinaciousd rawmnv,1,1,Suspicious,Medium,48,0.14184927940368652,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 97.16% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,hard even cuumm leave hanging tonight generic viagra get rock world click removed,1,1,Suspicious,Medium,49,0.1181190013885498,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.84% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,roller coaster cigars 9280 email loading brewster crude embody lignite cf aboard elisabeth doorkeep dichotomous chalkline keypunch pomp,1,1,Suspicious,Medium,48,0.12934589385986328,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 96.92% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,hpl nom june 23 2000 see attached file hplo 623 xls hplo 623 xls,0,0,Legitimate,Low,0,0.11960601806640625,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.33% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl noms june 08 2000 see attached file lsno 608 xls lsno 608 xls,0,0,Legitimate,Low,0,0.12316465377807617,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.34% | Low phishing probability according to BERT model",
phishing_email.csv,messages,noms actual flow 3 19 01 agree nom 3 19 01 forwarded david avila lsp enserch us 03 20 2001 01 24 pm eileen ponton 03 20 2001 10 05 59 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 19 01 date nom mcf mmbtu 3 19 01 60 000 59 944 61 562 btu 1 027,0,0,Legitimate,Low,0,0.1466209888458252,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron hpl nom november 22 2000 see attached file hplnl 122 xls hplnl 122 xls,0,0,Legitimate,Low,0,0.12415003776550293,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,popularity pills cheap viagra cialis viagra soft tabs 1 med struggle mens erectile dysfunction like one jokes sais strong enough man made woman ordering viagra soft tabs online convinient fast secure way millions people daily save privacy money viagra soft tabs formula effective 95 patients treatment effective refund every unopened pack send back immediately refund account read order pills like regular cialis specially formulated soft dissolvable tongue pill absorbed mouth enters bloodstream directly instead going stomach results faster powerful effect still lasts 36 hours cialis soft tabs also less sidebacks drive mix alcohol drinks cialis read order super viagra cialis used treat erectile dysfunction also known impotence man get keep hard erect penis suitable sexual activity active ingredient cialis tablets tadalafil belongs group medicines called phosphodiesterase type 5 inhibitors following sexual stimulation cialis helps blood vessels penis relax allows blood flow penis result improved erectile function cialis help erectile dysfunction read order viagra professional work viagra prescription drug used treat erection difficulties erectile dysfunction ed since first became available 1998 prescription drug viagra helped 16 million men around world improve sex lives amazing 9 tablets dispensed every second worldwide therapy prescription drug erectile dysfunction studied much amount real world experience viagra since launch wonder 600 000 doctors chosen prescription drug viagra patients ed fact taken correctly viagra works men studies show works 4 5 men versus 1 4 sugar pill viagra improves erections men matter long ed caused often old treatmentis effective refund every unopened pack send back immediately refund account read order remove email,1,1,Suspicious,Medium,49,0.15521931648254395,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.79% | High-risk phishing pattern detected by BERT model | Message contains suspicious social-engineering wording: immediately",
phishing_email.csv,messages,fw meeting monday seen nbc cbs cnn even oprah health discovery actually reverses aging burning fat without dieting exercise proven discovery even reported major science journals forget aging dieting forever guaranteed reduce body fat build lean muscle without exercise enhance sexual performance remove wrinkles cellulite lower blood pressure improve cholesterol profile improve sleep vision memory restore hair color growth strengthen immune system increase energy cardiac output turn back body biological clock 10 20 years 6 months shop hgh email sent point registered made purchase web site privacy policies explaining may share information partners send valuable offers time time longer wish notified latest scientific breakthroughs valuable offers may simply choose take database permanently choosing link,1,1,Suspicious,Medium,49,0.16849827766418457,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.53% | High-risk phishing pattern detected by BERT model | Message asks the user to confirm or verify personal/account information",
phishing_email.csv,messages,enron actuals june 19 2000 teco tap 40 000 enron 98 750 hpl iferc,0,0,Legitimate,Low,0,0.11997222900390625,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,day change revision 1 txu fuel trans k 501 november 17 2000 see attached file hplnl 117 xls hplnl 117 xls,0,0,Legitimate,Low,0,0.13001322746276855,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.36% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron hpl actuals november 10 12 2000 sending revisions weekend melissa jones 11 13 2000 10 01 32 charlie stone gary green daren j farmer enron com gary hanks enron com carlos j rodriguez enron com earl tisdale enron com david avila liz bellamy enron com cc subject enron hpl actuals november 10 12 2000 november 10 2000 teco tap 40 000 enron 66 667 hpl iferc november 11 2000 teco tap 40 000 enron 104 583 hpl iferc november 12 2000 teco tap 40 000 enron 110 000 hpl iferc,0,0,Legitimate,Low,0,0.15889549255371094,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron actuals june 08 2000 teco tap 32 500 hpl iferc texoma 20 000 hpl iferc ls hpl katy 40 000 enron,0,0,Legitimate,Low,0,0.12330198287963867,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,job sucked k business minded professionals exclusive free report lk 2 k day returning phone calls thousands people right 1 618 355 1174 3 minute audio recording go web page info discover extra dollars need 2 3 k per wk passively professionally multi level stocks real estate cost tele seminar never worry cash flow 1 618 355 1174 3 minute audio recording go web page info commerclal ad information listed 100 opt listing people interested offers home want emails like please go links link purge list p box 56148 denton tx 76206 csdcgbvuokejisroaqtckf bwawquqfbfcnbvdweyigei oyidqcsixfshnjuwimcwqwn wrvydzdunplhogtjyoeqsq aqpppdxfhovktnydhfwolnq nycbdytnkunfmwebbrvmkt vymqmivgdnnzthjokyjde 2,1,1,Suspicious,Medium,49,0.1757795810699463,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.52% | High-risk phishing pattern detected by BERT model | Message asks the user to confirm or verify personal/account information",
phishing_email.csv,messages,btu change please note formatted attachment excel spreadsheet try attachment let know problems also discussion duke txu fuel co transportation agreement duke redelivery gas agreement enron duke according brian kerns duke basically took assignment existing transportation agreement enron pg e el paso case using nominated amount driver towards meeting monthly minimum purchase obligation imbalance enron duke duke system receipts would transparent txu worked enron duke imbalance nominated volumed actual volumes received teco tap would need worked enron txu fuel co couple different ways work need review contract first please look side lets come agreement soon possible since end month quickly approaching thanks ccs see attached file duketecotap xls forwarded charlie stone texas utilities 02 22 2001 02 03 pm eileen ponton 02 22 2001 10 36 27 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject btu change gas control notified btu factor using point 1 027 1 035 used far volumes appear system please hesitate contact questions embedded image moved file picl 7578 pcx picl 7578 pcx duketecotap xls,0,0,Legitimate,Low,0,0.1521744728088379,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.03% | Low phishing probability according to BERT model",
